year,month,day,title,file
2024,03,14,Israel’s war on Gaza updates: At least 21 killed in attack on aid seekers,data_in/articles\2024-03-14_359.txt
2024,03,15,Is this a watershed moment for Jewish solidarity with Palestinians?,data_in/articles\2024-03-15_345.txt
2024,03,15,Israel’s war on Gaza: ‘The creation of a humanitarian crisis is a tactic’,data_in/articles\2024-03-15_346.txt
2024,03,15,Israel blocks thousands of Palestinians from visiting Al-Aqsa Mosque,data_in/articles\2024-03-15_347.txt
2024,03,15,New Hamas Gaza truce proposal outlines exchange of captives for prisoners,data_in/articles\2024-03-15_348.txt
2024,03,15,"Is­rael’s war on Gaza: List of key events, day 161",data_in/articles\2024-03-15_349.txt
2024,03,15,Australia to unfreeze UNRWA funding as Israel attacks Gaza aid seekers,data_in/articles\2024-03-15_350.txt
2024,03,15,Vessel struck in Red Sea as Houthis promise attacks on more shipping lanes,data_in/articles\2024-03-15_351.txt
2024,03,15,"‘Massacre’: Israel forces attack crowds waiting for aid in Gaza, killing 21",data_in/articles\2024-03-15_352.txt
2024,03,15,Israel’s war on Gaza updates: Hamas puts forth proposal aimed at ending war,data_in/articles\2024-03-15_353.txt
2024,03,16,UN says acute malnutrition spreading fast among children in Gaza,data_in/articles\2024-03-16_339.txt
2024,03,16,Is the Palestinian Authority still relevant?,data_in/articles\2024-03-16_340.txt
2024,03,16,"Play in Israel, just don’t pretend you didn’t know",data_in/articles\2024-03-16_341.txt
2024,03,16,Israel approves plan to attack Gaza’s Rafah but keeps truce talks alive,data_in/articles\2024-03-16_342.txt
2024,03,16,"Is­rael’s war on Gaza: List of key events, day 162",data_in/articles\2024-03-16_343.txt
2024,03,16,Israel’s war on Gaza updates: ‘Humanitarian catastrophe’ must not escalate,data_in/articles\2024-03-16_344.txt
2024,03,17,"Over 13,000 children killed in Gaza, others severely malnourished: UNICEF",data_in/articles\2024-03-17_332.txt
2024,03,17,"Netanyahu repeats Rafah assault threat, says civilians won’t be ‘locked in’",data_in/articles\2024-03-17_333.txt
2024,03,17,"Is­rael’s war on Gaza: List of key events, day 163",data_in/articles\2024-03-17_334.txt
2024,03,17,‘He’s lost my vote’: Many Irish Americans turn against Biden over Gaza war,data_in/articles\2024-03-17_335.txt
2024,03,17,Professor Jeffrey Sachs: ‘US is complicit in Israeli genocide’,data_in/articles\2024-03-17_336.txt
2024,03,17,How Yazan starved to death amid Israel’s war on Gaza,data_in/articles\2024-03-17_337.txt
2024,03,17,Israel’s war on Gaza updates: Rafah invasion to be ‘avoided at all costs’,data_in/articles\2024-03-17_338.txt
2024,03,18,Biden warns Netanyahu against ‘mistake’ of invading Rafah: White House,data_in/articles\2024-03-18_322.txt
2024,03,18,How the uncommitted vote against Biden’s Gaza policy is going national,data_in/articles\2024-03-18_323.txt
2024,03,18,Israel asks ICJ not to order new measures over looming famine in Gaza,data_in/articles\2024-03-18_324.txt
2024,03,18,Gaza headed towards famine amid Israeli aid curbs: What to know,data_in/articles\2024-03-18_325.txt
2024,03,18,Al Jazeera journalist freed after 12-hour arrest by Israeli forces in Gaza,data_in/articles\2024-03-18_326.txt
2024,03,18,"Watching the watchdogs: Piers, airdrops, and mediagenic spectacles in Gaza",data_in/articles\2024-03-18_327.txt
2024,03,18,Oxfam accuses Israel of ‘deliberately’ blocking aid to famine-stalked Gaza,data_in/articles\2024-03-18_328.txt
2024,03,18,The West is giving Israel weapons while discussing delivering aid to Gaza,data_in/articles\2024-03-18_329.txt
2024,03,18,"Is­rael’s war on Gaza: List of key events, day 164",data_in/articles\2024-03-18_330.txt
2024,03,18,Israeli forces storm Gaza’s al-Shifa Hospital,data_in/articles\2024-03-18_331.txt
2024,03,19,Pro-Israel online influencing operation has been targeting UNRWA: Report,data_in/articles\2024-03-19_314.txt
2024,03,19,How can Israel’s war on Gaza be allowed to continue?,data_in/articles\2024-03-19_315.txt
2024,03,19,Gaza hunger warnings grow as hopes build for ceasefire,data_in/articles\2024-03-19_316.txt
2024,03,19,These children left Gaza but still suffer mental trauma from Israel’s war,data_in/articles\2024-03-19_317.txt
2024,03,19,"Israeli limits on Gaza aid may be ‘war crime’, UN warns",data_in/articles\2024-03-19_318.txt
2024,03,19,"Taking a page from the French anti-Islam playbook, UK redefines ‘extremism’",data_in/articles\2024-03-19_319.txt
2024,03,19,"Is­rael’s war on Gaza: List of key events, day 165",data_in/articles\2024-03-19_320.txt
2024,03,19,Israel’s war on Gaza updates: 23 killed in air strikes on food-aid workers,data_in/articles\2024-03-19_321.txt
2024,03,20,"Blinken begins latest Middle East tour, set to meet Arab leaders in Cairo",data_in/articles\2024-03-20_302.txt
2024,03,20,Who is arming Israel’s war on Gaza?,data_in/articles\2024-03-20_303.txt
2024,03,20,Fitch Ratings upgrades Qatar to third-highest on back of gas expansion,data_in/articles\2024-03-20_304.txt
2024,03,20,"US sanctions shipping firm accused of links to Iran, Yemen’s Houthis",data_in/articles\2024-03-20_305.txt
2024,03,20,The Take: Why has Israel launched an attack on al-Shifa Hospital again?,data_in/articles\2024-03-20_306.txt
2024,03,20,Israeli military says 90 people killed in Gaza’s al-Shifa Hospital raid,data_in/articles\2024-03-20_307.txt
2024,03,20,Palestinian paramedics fear Gaza dangers will spread to West Bank,data_in/articles\2024-03-20_308.txt
2024,03,20,Censorship is a crucial complement of genocide,data_in/articles\2024-03-20_309.txt
2024,03,20,"Praying for Armageddon: Evangelicals, the US and the Middle East",data_in/articles\2024-03-20_310.txt
2024,03,20,"Is­rael’s war on Gaza: List of key events, day 166",data_in/articles\2024-03-20_311.txt
2024,03,20,"In Indonesia and Malaysia, boycotts hammer McDonald’s, Starbucks",data_in/articles\2024-03-20_312.txt
2024,03,20,Israel’s war on Gaza updates: Israel ‘negative’ on Hamas truce proposal,data_in/articles\2024-03-20_313.txt
2024,03,21,US congressional leaders propose spending bill that would cut UNRWA funding,data_in/articles\2024-03-21_290.txt
2024,03,21,WHO chief warns the ‘future of a generation in peril’ as Gaza famine looms,data_in/articles\2024-03-21_291.txt
2024,03,21,"Blinken meets with Arab officials, calls for ‘enduring end’ to Gaza crisis",data_in/articles\2024-03-21_292.txt
2024,03,21,Praying for Armageddon: How evangelicals affect the Middle East,data_in/articles\2024-03-21_293.txt
2024,03,21,Alaa’s sad Mother’s Day after Israel’s war on Gaza killed her children,data_in/articles\2024-03-21_294.txt
2024,03,21,The Take: The strength and agony of Gaza’s mothers,data_in/articles\2024-03-21_295.txt
2024,03,21,Palestinians call for FIFA to ban Israel’s football team amid war on Gaza,data_in/articles\2024-03-21_296.txt
2024,03,21,"October 7: Forensic analysis shows Hamas abuses, many false Israeli claims",data_in/articles\2024-03-21_297.txt
2024,03,21,"With record of Gaza truce vetoes, US unveils new, ambiguous UN resolution",data_in/articles\2024-03-21_298.txt
2024,03,21,"Israel’s war on Gaza will continue, Netanyahu tells US Republican senators",data_in/articles\2024-03-21_299.txt
2024,03,21,"Is­rael’s war on Gaza: List of key events, day 167",data_in/articles\2024-03-21_300.txt
2024,03,21,Israel’s war on Gaza updates: ‘Rafah is Gaza’s last hope’ – UNICEF,data_in/articles\2024-03-21_301.txt
2024,03,22,Israel seizes 800 hectares of Palestinian land in occupied West Bank,data_in/articles\2024-03-22_279.txt
2024,03,22,"AOC decries ‘unfolding genocide’ in Gaza, urges halting weapons to Israel",data_in/articles\2024-03-22_280.txt
2024,03,22,‘Moral failure’: US House approves bill that would ban UNRWA funding,data_in/articles\2024-03-22_281.txt
2024,03,22,US top diplomat holds talks in Israel as Netanyahu vows Rafah invasion,data_in/articles\2024-03-22_282.txt
2024,03,22,UN Security Council does not pass draft US resolution on Gaza ceasefire,data_in/articles\2024-03-22_283.txt
2024,03,22,Tor Wennesland: Gaza talks in Doha key for Palestinians and Israelis,data_in/articles\2024-03-22_284.txt
2024,03,22,"Is­rael’s war on Gaza: List of key events, day 168",data_in/articles\2024-03-22_285.txt
2024,03,22,"UK, Australia call for ‘immediate’ end to fighting in Gaza",data_in/articles\2024-03-22_286.txt
2024,03,22,"More than 7,350 West Bank Palestinians arrested by Israel during Gaza war",data_in/articles\2024-03-22_287.txt
2024,03,22,"US, EU ratchet up pressure on Israel over Gaza ceasefire; UN vote planned",data_in/articles\2024-03-22_288.txt
2024,03,22,"Israel’s war on Gaza updates: Russia, China veto US resolution on Gaza",data_in/articles\2024-03-22_289.txt
2024,03,23,At least 19 reported killed as Israeli forces fire on Gaza aid seekers,data_in/articles\2024-03-23_273.txt
2024,03,23,Can the UN Security Council agree on a ceasefire resolution for Gaza?,data_in/articles\2024-03-23_274.txt
2024,03,23,"UN chief says blocked Gaza aid is a ‘moral outrage’, calls for war to end",data_in/articles\2024-03-23_275.txt
2024,03,23,What Aida of Khan Younis can teach us about courage,data_in/articles\2024-03-23_276.txt
2024,03,23,"Is­rael’s war on Gaza: List of key events, day 169",data_in/articles\2024-03-23_277.txt
2024,03,23,Israel’s war on Gaza updates: UN chief says blocked aid a ‘moral outrage’,data_in/articles\2024-03-23_278.txt
2024,03,24,The Max Planck Society must end its unconditional support for Israel,data_in/articles\2024-03-24_268.txt
2024,03,24,The Canadian arms embargo on Israel that was not,data_in/articles\2024-03-24_269.txt
2024,03,24,"Only effective way to ramp up Gaza aid is by land, UN chief Guterres says",data_in/articles\2024-03-24_270.txt
2024,03,24,Does Israel need to be forced by the US to end the war in Gaza?,data_in/articles\2024-03-24_271.txt
2024,03,24,"Is­rael’s war on Gaza: List of key events, day 170",data_in/articles\2024-03-24_272.txt
2024,03,25,‘Not enough’: Why the US did not veto a Gaza ceasefire resolution at the UN,data_in/articles\2024-03-25_258.txt
2024,03,25,Will UNRWA collapse without US support?,data_in/articles\2024-03-25_259.txt
2024,03,25,World reacts to UNSC resolution demanding Gaza ceasefire,data_in/articles\2024-03-25_260.txt
2024,03,25,UN Security Council demands immediate Gaza ceasefire as US abstains,data_in/articles\2024-03-25_261.txt
2024,03,25,Why archaeologists must speak up for Gaza,data_in/articles\2024-03-25_262.txt
2024,03,25,The Palestine Exception,data_in/articles\2024-03-25_263.txt
2024,03,25,UNSC to vote on new Gaza ceasefire draft as Israel besieges three hospitals,data_in/articles\2024-03-25_264.txt
2024,03,25,"Is­rael’s war on Gaza: List of key events, day 171",data_in/articles\2024-03-25_265.txt
2024,03,25,Kamala Harris warns Israel of ‘consequences’ of Rafah assault,data_in/articles\2024-03-25_266.txt
2024,03,25,Israel’s war on Gaza updates: UN expert reports on genocidal acts in Gaza,data_in/articles\2024-03-25_267.txt
2024,03,26,What are the implications of the UN Security Council Gaza ceasefire motion?,data_in/articles\2024-03-26_249.txt
2024,03,26,Israel claims senior Hamas commander Marwan Issa killed in Gaza strike,data_in/articles\2024-03-26_250.txt
2024,03,26,Pentagon chief says civilian death toll in Gaza ‘far too high’,data_in/articles\2024-03-26_251.txt
2024,03,26,Will the UN ceasefire resolution stop Israel’s war on Gaza?,data_in/articles\2024-03-26_252.txt
2024,03,26,UN expert accuses Israel of ‘genocide’ in Gaza,data_in/articles\2024-03-26_253.txt
2024,03,26,"Israel’s war on Gaza: List of key events, day 172",data_in/articles\2024-03-26_254.txt
2024,03,26,ABC Australia staff’s concerns over pro-Israel bias revealed,data_in/articles\2024-03-26_255.txt
2024,03,26,Donald Trump says time for Israel to ‘finish up’ Gaza war,data_in/articles\2024-03-26_256.txt
2024,03,26,Israel’s war on Gaza updates: Israel says Hamas chief killed on March 10,data_in/articles\2024-03-26_257.txt
2024,03,27,US overlooks Israeli abuses in Gaza to justify arms transfers: Advocates,data_in/articles\2024-03-27_238.txt
2024,03,27,UN expert says she faces threats after Israel-Gaza genocide report,data_in/articles\2024-03-27_239.txt
2024,03,27,What’s in UN expert’s report describing Israeli ‘genocide’ in Gaza?,data_in/articles\2024-03-27_240.txt
2024,03,27,US State Dept human rights officer latest to resign in Gaza protest,data_in/articles\2024-03-27_241.txt
2024,03,27,Most Americans disapprove of Israel’s actions in Gaza: Poll,data_in/articles\2024-03-27_242.txt
2024,03,27,Israel: Above the law?,data_in/articles\2024-03-27_243.txt
2024,03,27,Beit Daras and Gaza: An intergenerational tale of struggle against erasure,data_in/articles\2024-03-27_244.txt
2024,03,27,The Take: UN Security Council votes for a Gaza ceasefire. Will it happen?,data_in/articles\2024-03-27_245.txt
2024,03,27,"Israel’s war on Gaza: List of key events, day 173",data_in/articles\2024-03-27_246.txt
2024,03,27,Hezbollah launches rocket barrage after Israeli strikes on Lebanon kill 7,data_in/articles\2024-03-27_247.txt
2024,03,27,Israel’s war on Gaza updates: Ceasefire hopes ‘drowned out by bombs’,data_in/articles\2024-03-27_248.txt
2024,03,28,Australia challenged on ‘moral failure’ of weapons trade with Israel,data_in/articles\2024-03-28_226.txt
2024,03,28,ICJ orders Israel to take action to address famine in Gaza,data_in/articles\2024-03-28_227.txt
2024,03,28,Palestinian Authority announces a new Cabinet amid Israeli assault on Gaza,data_in/articles\2024-03-28_228.txt
2024,03,28,The Take – October 7: Al Jazeera investigates,data_in/articles\2024-03-28_229.txt
2024,03,28,Being branded as ‘extremist’ won’t deter Palestine Action,data_in/articles\2024-03-28_230.txt
2024,03,28,Israel seeks new date for cancelled US meeting on Rafah offensive plans,data_in/articles\2024-03-28_231.txt
2024,03,28,How Israel’s war on Gaza has changed Ramadan football,data_in/articles\2024-03-28_232.txt
2024,03,28,Israeli soldiers shoot and kill two unarmed Palestinian men in Gaza: Video,data_in/articles\2024-03-28_233.txt
2024,03,28,"Israel’s war on Gaza: List of key events, day 174",data_in/articles\2024-03-28_234.txt
2024,03,28,Are US-South Africa ties at breaking point over Israel’s war on Gaza?,data_in/articles\2024-03-28_235.txt
2024,03,28,Ireland to intervene in South Africa genocide case against Israel at ICJ,data_in/articles\2024-03-28_236.txt
2024,03,28,Israel’s war on Gaza updates: ICJ again orders Israel to ensure aid to Gaza,data_in/articles\2024-03-28_237.txt
2024,03,28,Israel’s war on Gaza updates: ICJ again orders Israel to ensure aid to Gaza,data_in/articles\2024-03-28_637.txt
2024,03,29,How Wisconsin advocates hope to use ‘uncommitted’ votes to pressure Biden,data_in/articles\2024-03-29_217.txt
2024,03,29,Israeli air raids kill dozens across the Gaza Strip,data_in/articles\2024-03-29_218.txt
